"mois";"annee";"65";"70";"75";"80";"85";"90";"95";"100";"105";"110";"115";"120";"125";"130";"135";"140";"145";"150";"155";"160";"165";"170";"175";"180";"185";"190";"195";"200";"205";"210";"215";"220";"225";"230";"235";"240";"245";"250";"255";"260";"265";"270";"275";"280";"285";"290";"295";"300";"305";"310";"315";"320";"325";"330";"335";"340";"345";"350";"355";"360";"365";"370";"375";"380";"385";"390";"395";"400";"405";"410";"415";"420";"425";"430";"435";"440";"445";"450";"455";"460";"465";"470";"475";"480";"485";"490";"495";"500";"505";"510";"515";"520";"525";"530";"535";"540";"545";"550";"555";"560";"565";"570";"575";"580";"585";"590";"595"
"1996_10";"10";"1996";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1996_11";"11";"1996";0;0;0;0;0;0;0;0;0.123549883990719;0;0;0;0;0.123549883990719;0;0;0;0;0;0.123549883990719;0.123549883990719;0.123549883990719;0.123549883990719;0;0;0;0.123549883990719;0;0;0.123549883990719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00232018561484919;0;0.00232018561484919;0;0.00232018561484919;0;0;0;0.00232018561484919;0;0.00232018561484919;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1996_12";"12";"1996";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1997_01";"01";"1997";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1997_02";"02";"1997";0;0;0;0;0.0740740740740741;0.0555555555555556;0.0740740740740741;0.0185185185185185;0.0740740740740741;0.111111111111111;0.037037037037037;0.0555555555555556;0.037037037037037;0.0185185185185185;0.0185185185185185;0.0185185185185185;0.037037037037037;0.111111111111111;0;0.0555555555555556;0;0.037037037037037;0;0.0185185185185185;0;0.0185185185185185;0;0.0185185185185185;0;0;0.0185185185185185;0.037037037037037;0;0.0185185185185185;0;0;0;0.0185185185185185;0;0;0.0185185185185185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1997_03";"03";"1997";0;0.00943396226415094;0;0.0235849056603774;0.0377358490566038;0.0424528301886792;0.0613207547169811;0.0990566037735849;0.0377358490566038;0.0613207547169811;0.089622641509434;0.0566037735849057;0.0518867924528302;0.0566037735849057;0.0471698113207547;0.0424528301886792;0.0424528301886792;0.0424528301886792;0.00943396226415094;0.0424528301886792;0.0141509433962264;0.0141509433962264;0.0141509433962264;0;0.0235849056603774;0.00943396226415094;0.00943396226415094;0.00471698113207547;0.00943396226415094;0.00943396226415094;0.00943396226415094;0;0.00471698113207547;0;0;0.00471698113207547;0;0;0;0;0.00471698113207547;0.00471698113207547;0;0.00471698113207547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00471698113207547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1997_04";"04";"1997";0;0;0;0.00428265524625268;0.00428265524625268;0.0171306209850107;0.0235546038543897;0.0364025695931477;0.0364025695931477;0.0235546038543897;0.0385438972162741;0.0364025695931477;0.0342612419700214;0.0492505353319058;0.0513918629550321;0.0578158458244111;0.0492505353319058;0.0877944325481799;0.0449678800856531;0.0535331905781585;0.0471092077087794;0.0385438972162741;0.0342612419700214;0.0556745182012848;0.0278372591006424;0.0364025695931477;0.0299785867237687;0.0256959314775161;0.00642398286937901;0.012847965738758;0.00214132762312634;0.0149892933618844;0.00214132762312634;0.00428265524625268;0;0;0;0;0.00214132762312634;0;0.00642398286937901;0;0;0.00214132762312634;0;0;0;0;0.00214132762312634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1997_05";"05";"1997";0;0;0;0.00533333333333333;0.016;0.0373333333333333;0.0586666666666667;0.0586666666666667;0.04;0.056;0.0426666666666667;0.0346666666666667;0.0373333333333333;0.048;0.048;0.0346666666666667;0.0586666666666667;0.0533333333333333;0.048;0.0613333333333333;0.0533333333333333;0.024;0.024;0.0293333333333333;0.0133333333333333;0.016;0.0133333333333333;0.0293333333333333;0.008;0.00266666666666667;0.008;0.00266666666666667;0.00266666666666667;0.00533333333333333;0.0106666666666667;0;0.00266666666666667;0.00266666666666667;0.00533333333333333;0;0;0.00266666666666667;0;0;0.00266666666666667;0;0;0.00266666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1997_06";"06";"1997";0;0;0.0020703933747412;0.0020703933747412;0.0062111801242236;0.0331262939958592;0.0579710144927536;0.031055900621118;0.0434782608695652;0.0455486542443064;0.0372670807453416;0.0579710144927536;0.0476190476190476;0.05175983436853;0.0579710144927536;0.041407867494824;0.0496894409937888;0.0434782608695652;0.0434782608695652;0.0559006211180124;0.0496894409937888;0.020703933747412;0.0289855072463768;0.020703933747412;0.0351966873706004;0.0248447204968944;0.0186335403726708;0.0227743271221532;0.0165631469979296;0.010351966873706;0.0062111801242236;0.0062111801242236;0.0165631469979296;0.0041407867494824;0.0041407867494824;0.0020703933747412;0.0020703933747412;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0020703933747412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1997_07";"07";"1997";0;0;0;0;0.00429184549356223;0.00858369098712446;0.0128755364806867;0.0386266094420601;0.0450643776824034;0.0686695278969957;0.0536480686695279;0.0622317596566524;0.0600858369098712;0.0686695278969957;0.0450643776824034;0.0665236051502146;0.0429184549356223;0.055793991416309;0.0622317596566524;0.0257510729613734;0.0450643776824034;0.0321888412017167;0.0386266094420601;0.0236051502145923;0.0236051502145923;0.0150214592274678;0.0150214592274678;0.0128755364806867;0.00643776824034335;0.0107296137339056;0.0128755364806867;0.00643776824034335;0.00429184549356223;0.00429184549356223;0;0.00643776824034335;0.00429184549356223;0.00858369098712446;0;0.00429184549356223;0.00214592274678112;0.00214592274678112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
